District_matched,Crop_Year,Season,Area,Production,Yield
Dhule,2004,Kharif     ,5100.0,5400.0,1.06
Dhule,2005,Kharif     ,5100.0,5000.0,0.98
Dhule,2006,Kharif     ,5100.0,2100.0,0.41
Dhule,2007,Kharif     ,4400.0,3500.0,0.8
Dhule,2008,Kharif     ,5400.0,3000.0,0.56
Dhule,2009,Kharif     ,4900.0,2400.0,0.49
Dhule,2010,Kharif     ,5000.0,6700.0,1.34
Dhule,2011,Kharif     ,7900.0,5300.0,0.67
Dhule,2012,Kharif     ,7700.0,7400.0,0.96
Dhule,2013,Kharif     ,7700.0,9700.0,1.26
Dhule,2014,Kharif     ,100.0,0.0,0.0
Dhule,2015,Kharif     ,2300.0,2700.0,1.17
Dhule,2016,Kharif     ,6400.0,10500.0,1.64
Dhule,2017,Kharif     ,7000.0,14100.0,2.01
Dhule,2018,Kharif     ,6870.0,9305.0,1.35
Dhule,2019,Kharif     ,6838.0,9742.0,1.42
Dibrugarh,1997,Winter     ,77456.0,88908.0,1.15
Dibrugarh,1998,Winter     ,75380.0,113898.0,1.51
Dibrugarh,1999,Winter     ,77358.0,121536.0,1.57
Dibrugarh,2000,Winter     ,77733.0,139429.0,1.79
Dibrugarh,2001,Winter     ,76890.0,125269.0,1.63
Dibrugarh,2002,Winter     ,77726.0,116065.0,1.49
Dibrugarh,2003,Winter     ,77765.0,142704.0,1.84
Dibrugarh,2004,Winter     ,76902.0,142103.0,1.85
Dibrugarh,2005,Winter     ,79228.0,126425.0,1.6
Dibrugarh,2006,Winter     ,71300.0,110192.0,1.55
Dibrugarh,2007,Winter     ,58562.0,93506.0,1.6
Dibrugarh,2008,Winter     ,70268.0,135106.0,1.92
Dibrugarh,2009,Winter     ,74832.0,154678.0,2.07
Dibrugarh,2010,Winter     ,75859.0,162490.0,2.14
Dibrugarh,2011,Winter     ,77004.0,104292.0,1.35
Dibrugarh,2012,Winter     ,76892.0,159734.0,2.08
Dibrugarh,2013,Winter     ,77479.0,146528.0,1.89
Dibrugarh,2014,Winter     ,73139.0,124921.0,1.71
Dibrugarh,2015,Winter     ,75837.0,147680.0,1.95
Dibrugarh,2016,Winter     ,72762.0,140619.0,1.93
Dibrugarh,2017,Winter     ,77496.0,160988.0,2.08
Dibrugarh,2018,Winter     ,77496.0,145798.0,1.88
Dibrugarh,2019,Winter     ,75316.0,135983.0,1.81
Dakshin Dinajpur,1997,Winter     ,174850.0,357070.0,2.04
Dakshin Dinajpur,1998,Winter     ,169845.0,325470.0,1.92
Dakshin Dinajpur,1999,Winter     ,171991.0,307930.0,1.79
Dakshin Dinajpur,2000,Winter     ,165989.0,338010.0,2.04
Dakshin Dinajpur,2001,Winter     ,164688.0,309544.0,1.88
Dakshin Dinajpur,2002,Winter     ,163102.0,353361.0,2.17
Dakshin Dinajpur,2003,Winter     ,165217.0,391957.0,2.37
Dakshin Dinajpur,2004,Winter     ,167135.0,414757.0,2.48
Dakshin Dinajpur,2005,Winter     ,159343.0,386280.0,2.42
Dakshin Dinajpur,2006,Winter     ,132407.0,294431.0,2.22
Dakshin Dinajpur,2007,Winter     ,147939.0,354857.0,2.4
Dakshin Dinajpur,2008,Winter     ,154650.0,348657.0,2.25
Dakshin Dinajpur,2009,Winter     ,149940.0,360599.0,2.4
Dakshin Dinajpur,2010,Winter     ,151578.0,447713.0,2.95
Dakshin Dinajpur,2011,Winter     ,149572.0,374181.0,2.5
Dakshin Dinajpur,2012,Winter     ,158532.0,440334.0,2.78
Dakshin Dinajpur,2013,Winter     ,157471.0,442904.0,2.81
Dakshin Dinajpur,2014,Winter     ,163582.0,462884.0,2.83
Dakshin Dinajpur,2015,Winter     ,168319.0,497713.0,2.96
Dakshin Dinajpur,2016,Winter     ,161835.0,473198.0,2.92
Dakshin Dinajpur,2017,Winter     ,163467.0,475216.0,2.91
Dakshin Dinajpur,2018,Winter     ,158208.0,482439.0,3.05
Dakshin Dinajpur,2019,Winter     ,159088.0,495781.0,3.12
Uttar Dinajpur,1997,Winter     ,183150.0,313230.0,1.71
Uttar Dinajpur,1998,Summer     ,86623.0,338462.0,3.91
Uttar Dinajpur,1999,Winter     ,190171.0,293100.0,1.54
Uttar Dinajpur,2000,Winter     ,189979.0,337510.0,1.78
Uttar Dinajpur,2001,Winter     ,185658.0,287622.0,1.55
Uttar Dinajpur,2002,Winter     ,187523.0,320636.0,1.71
Uttar Dinajpur,2003,Winter     ,196347.0,424675.0,2.16
Uttar Dinajpur,2004,Winter     ,178332.0,383281.0,2.15
Uttar Dinajpur,2005,Winter     ,189290.0,437762.0,2.31
Uttar Dinajpur,2006,Winter     ,164541.0,322537.0,1.96
Uttar Dinajpur,2007,Winter     ,185328.0,407290.0,2.2
Uttar Dinajpur,2008,Winter     ,188201.0,404069.0,2.15
Uttar Dinajpur,2009,Winter     ,181770.0,375550.0,2.07
Uttar Dinajpur,2010,Winter     ,177585.0,467258.0,2.63
Uttar Dinajpur,2011,Winter     ,173283.0,446570.0,2.58
Uttar Dinajpur,2012,Winter     ,177035.0,436691.0,2.47
Uttar Dinajpur,2013,Winter     ,177121.0,424966.0,2.4
Uttar Dinajpur,2014,Winter     ,179862.0,466273.0,2.59
Uttar Dinajpur,2015,Winter     ,183988.0,491800.0,2.67
Uttar Dinajpur,2016,Winter     ,180641.0,483624.0,2.68
Uttar Dinajpur,2017,Winter     ,181989.0,369906.0,2.03
Uttar Dinajpur,2018,Winter     ,180083.0,510986.0,2.84
Uttar Dinajpur,2019,Winter     ,181689.0,554568.0,3.05
Dindigul Anna,1998,Kharif     ,27278.0,93305.0,3.42
Dindigul Anna,1999,Kharif     ,28437.0,118998.0,4.18
Dindigul Anna,2000,Kharif     ,25246.0,111460.0,4.41
Dindigul Anna,2001,Kharif     ,16106.0,76330.0,4.74
Dindigul Anna,2002,Kharif     ,15372.0,52709.0,3.43
Dindigul Anna,2003,Kharif     ,11437.0,32378.0,2.83
Dindigul Anna,2004,Kharif     ,21031.0,74246.0,3.53
Dindigul Anna,2005,Kharif     ,23735.0,75304.0,3.17
Dindigul Anna,2006,Kharif     ,18607.0,81248.0,4.37
Dindigul Anna,2007,Kharif     ,17276.0,67837.0,3.93
Dindigul Anna,2008,Kharif     ,19638.0,72661.0,3.7
Dindigul Anna,2009,Kharif     ,16647.0,78849.0,4.74
Dindigul Anna,2010,Kharif     ,18349.0,98053.0,5.34
Dindigul Anna,2011,Kharif     ,19158.0,103376.0,5.4
Dindigul Anna,2012,Kharif     ,9476.0,30806.0,3.25
Dindigul Anna,2013,Kharif     ,4234.0,25758.0,6.08
Dindigul Anna,2014,Kharif     ,12071.0,70676.0,5.86
Dindigul Anna,2015,Kharif     ,14989.0,71945.0,4.8
Dindigul Anna,2016,Kharif     ,1522.0,4506.0,2.96
Dindigul Anna,2017,Winter     ,5203.0,29048.0,5.58
Dindigul Anna,2018,Summer     ,5570.0,21086.0,3.79
Dindigul Anna,2019,Summer     ,4499.0,21577.0,4.8
Dindori,1998,Kharif     ,82800.0,45900.0,0.55
Dindori,1999,Kharif     ,71213.0,80624.0,1.13
Dindori,2000,Kharif     ,73146.0,27903.0,0.38
Dindori,2001,Kharif     ,76095.0,59604.0,0.78
Dindori,2002,Kharif     ,74670.0,36401.0,0.49
Dindori,2003,Kharif     ,77340.0,58795.0,0.76
Dindori,2004,Kharif     ,78225.0,59160.0,0.76
Dindori,2005,Kharif     ,78260.0,66422.0,0.85
Dindori,2006,Kharif     ,78637.0,55661.0,0.71
Dindori,2007,Kharif     ,79050.0,64059.0,0.81
Dindori,2008,Kharif     ,79304.0,61693.0,0.78
Dindori,2009,Whole Year ,69269.0,47782.0,0.69
Dindori,2010,Kharif     ,78412.0,54328.0,0.69
Dindori,2011,Kharif     ,78694.0,79465.0,1.01
Dindori,2012,Kharif     ,81710.0,126115.0,1.54
Dindori,2013,Kharif     ,81182.0,124803.0,1.54
Dindori,2014,Kharif     ,80000.0,142000.0,1.78
Dindori,2015,Kharif     ,83000.0,107330.0,1.29
Dindori,2016,Kharif     ,84000.0,122660.0,1.46
Dindori,2017,Kharif     ,78800.0,123450.0,1.57
Dindori,2018,Kharif     ,101427.0,176705.0,1.74
Dindori,2019,Kharif     ,119720.0,208670.0,1.74
Dungarpur,1997,Kharif     ,31900.0,34900.0,1.09
Dungarpur,1998,Kharif     ,17197.0,7860.0,0.46
Dungarpur,1999,Kharif     ,21366.0,5818.0,0.27
Dungarpur,2000,Kharif     ,15144.0,1495.0,0.1
Dungarpur,2001,Kharif     ,20576.0,8516.0,0.41
Dungarpur,2002,Kharif     ,8439.0,1400.0,0.17
Dungarpur,2003,Kharif     ,19193.0,20126.0,1.05
Dungarpur,2004,Kharif     ,25153.0,20267.0,0.81
Dungarpur,2005,Kharif     ,21879.0,7234.0,0.33
Dungarpur,2006,Kharif     ,27161.0,18171.0,0.67
Dungarpur,2007,Kharif     ,29975.0,39241.0,1.31
Dungarpur,2008,Kharif     ,14842.0,3288.0,0.22
Dungarpur,2009,Kharif     ,13961.0,5060.0,0.36
Dungarpur,2010,Kharif     ,13727.0,9058.0,0.66
Dungarpur,2011,Kharif     ,22031.0,17128.0,0.78
Dungarpur,2012,Kharif     ,22725.0,21475.0,0.94
Dungarpur,2013,Kharif     ,22892.0,25094.0,1.1
Dungarpur,2014,Kharif     ,16333.0,11383.0,0.7
Dungarpur,2015,Kharif     ,16356.0,11022.0,0.67
Dungarpur,2016,Kharif     ,17681.0,22429.0,1.27
Dungarpur,2017,Kharif     ,17167.0,19733.0,1.15
Dungarpur,2018,Kharif     ,14577.0,13894.0,0.95
Dungarpur,2019,Kharif     ,16820.0,17853.0,1.06
Durg,1998,Kharif     ,428600.0,238800.0,0.56
Durg,1999,Kharif     ,457938.0,601908.0,1.31
Durg,2000,Kharif     ,435303.0,224171.0,0.51
Durg,2001,Kharif     ,436807.0,605170.0,1.39
Durg,2002,Kharif     ,432904.0,233410.0,0.54
Durg,2003,Kharif     ,442753.0,716384.0,1.62
Durg,2004,Kharif     ,449635.0,633535.0,1.41
Durg,2005,Kharif     ,453535.0,746241.0,1.65
Durg,2006,Kharif     ,460930.0,673868.0,1.46
Durg,2007,Kharif     ,465325.0,730870.0,1.57
Durg,2008,Kharif     ,464617.0,420864.0,0.91
Durg,2009,Kharif     ,451263.0,355753.0,0.79
Durg,2010,Kharif     ,462087.0,844764.0,1.83
Durg,2011,Kharif     ,129502.0,248913.0,1.92
Durg,2012,Kharif     ,129784.0,296124.0,2.28
Durg,2013,Kharif     ,130671.0,253696.0,1.94
Durg,2014,Kharif     ,130467.0,242048.0,1.86
Durg,2015,Kharif     ,129503.0,173853.0,1.34
Durg,2016,Kharif     ,134177.0,397480.0,2.96
Durg,2017,Kharif     ,126836.0,173187.0,1.37
Durg,2018,Kharif     ,137558.0,289006.0,2.1
Durg,2019,Kharif     ,139109.0,379937.0,2.73
East Godavari,1997,Rabi       ,154400.0,491500.0,3.18
East Godavari,1998,Rabi       ,157600.0,656600.0,4.17
East Godavari,1999,Rabi       ,161551.0,645162.0,3.99
East Godavari,2000,Kharif     ,253966.0,683423.0,2.69
East Godavari,2001,Rabi       ,165779.0,750150.0,4.53
East Godavari,2002,Kharif     ,194809.0,551115.0,2.83
East Godavari,2003,Rabi       ,165321.0,869092.0,5.26
East Godavari,2004,Rabi       ,162903.0,766296.0,4.7
East Godavari,2005,Rabi       ,170012.0,800927.0,4.71
East Godavari,2006,Rabi       ,168963.0,845829.0,5.01
East Godavari,2007,Rabi       ,169000.0,803000.0,4.75
East Godavari,2008,Rabi       ,169861.0,796648.0,4.69
East Godavari,2009,Kharif     ,202153.0,616567.0,3.05
East Godavari,2010,Rabi       ,172888.0,849917.0,4.92
East Godavari,2011,Kharif     ,197445.0,589741.0,2.99
East Godavari,2012,Rabi       ,169000.0,746000.0,4.41
East Godavari,2013,Rabi       ,169523.0,777602.0,4.59
East Godavari,2014,Rabi       ,168045.0,881396.0,5.24
East Godavari,2015,Rabi       ,153904.0,749102.0,4.87
East Godavari,2016,Rabi       ,163470.0,889386.0,5.44
East Godavari,2017,Rabi       ,160856.0,900954.0,5.6
East Godavari,2018,Rabi       ,163384.0,893711.0,5.47
East Godavari,2019,Rabi       ,166544.0,888271.0,5.33
Singhbhum East,1997,Kharif     ,10200.0,15525.0,1.52
Singhbhum East,1998,Kharif     ,7323.0,12600.0,1.72
Singhbhum East,1999,Kharif     ,11600.0,19261.0,1.66
Singhbhum East,2000,Kharif     ,12310.0,19500.0,1.58
Singhbhum East,2001,Kharif     ,5400.0,5000.0,0.93
Singhbhum East,2002,Kharif     ,12330.0,26605.0,2.16
Singhbhum East,2003,Kharif     ,12100.0,28000.0,2.31
Singhbhum East,2004,Kharif     ,12526.0,17499.0,1.4
Singhbhum East,2005,Kharif     ,12800.0,19535.0,1.53
Singhbhum East,2006,Kharif     ,13137.0,19729.0,1.5
Singhbhum East,2007,Kharif     ,13000.0,19799.0,1.52
Singhbhum East,2008,Kharif     ,13142.0,19761.0,1.5
Singhbhum East,2009,Kharif     ,14147.0,20775.0,1.47
Singhbhum East,2010,Kharif     ,15137.0,24103.0,1.59
Singhbhum East,2011,Kharif     ,15378.0,26268.0,1.71
Singhbhum East,2012,Kharif     ,16770.0,27098.0,1.62
Singhbhum East,2013,Kharif     ,16770.0,27044.0,1.61
Singhbhum East,2014,Kharif     ,16120.0,27463.0,1.7
Singhbhum East,2015,Kharif     ,11378.0,19388.0,1.7
Singhbhum East,2016,Kharif     ,11743.0,21388.0,1.82
Singhbhum East,2017,Kharif     ,11791.0,22817.0,1.94
Singhbhum East,2018,Kharif     ,14046.0,25651.0,1.83
Singhbhum East,2019,Kharif     ,14060.0,25866.0,1.84
Singhbhum East,1997,Winter     ,163547.0,189502.0,1.16
Singhbhum East,1998,Winter     ,151513.0,131183.0,0.87
Singhbhum East,1999,Kharif     ,2913.0,2484.0,0.85
Singhbhum East,2002,Winter     ,86624.52,83506.0,0.96
Singhbhum East,2003,Autumn     ,207599.95,158468.0,0.76
Singhbhum East,2004,Winter     ,116810.64,89555.0,0.77
Singhbhum East,2005,Winter     ,86438.35,45236.0,0.52
Singhbhum East,2006,Winter     ,86471.07,91141.0,1.05
Singhbhum East,2007,Winter     ,92333.02,96457.0,1.04
Singhbhum East,2008,Winter     ,87418.05,99307.0,1.14
Singhbhum East,2009,Winter     ,62970.0,33542.0,0.53
Singhbhum East,2011,Winter     ,90481.0,138195.0,1.53
Singhbhum East,2012,Winter     ,78991.0,154296.0,1.95
Singhbhum East,2013,Winter     ,73328.0,131061.0,1.79
Singhbhum East,2014,Winter     ,74922.0,143551.0,1.92
Singhbhum East,2015,Winter     ,88089.0,95371.0,1.08
Singhbhum East,2016,Winter     ,56382.0,81566.0,1.45
Singhbhum East,2017,Kharif     ,107800.0,220560.0,2.05
Singhbhum East,2018,Kharif     ,101200.0,277288.0,2.74
Singhbhum East,2019,Kharif     ,78100.0,249920.0,3.2
Eranakulam,1998,Winter     ,20462.0,36613.0,1.79
Eranakulam,1999,Winter     ,17690.0,33858.0,1.91
Eranakulam,2000,Autumn     ,14600.0,26770.0,1.83
Eranakulam,2001,Winter     ,14391.0,26486.0,1.84
Eranakulam,2002,Winter     ,13448.0,25091.0,1.87
Eranakulam,2003,Winter     ,12049.0,22749.0,1.89
Eranakulam,2004,Winter     ,12486.0,24400.0,1.95
Eranakulam,2005,Winter     ,12146.0,23564.0,1.94
Eranakulam,2006,Winter     ,13700.0,28541.0,2.08
Eranakulam,2007,Winter     ,5725.0,12088.0,2.11
Eranakulam,2008,Winter     ,5907.0,12334.0,2.09
Eranakulam,2009,Winter     ,5121.0,10622.0,2.07
Eranakulam,2010,Winter     ,4508.73,9201.0,2.04
Eranakulam,2011,Winter     ,3877.16,8516.0,2.2
Eranakulam,2012,Winter     ,2227.0,5070.0,2.28
Eranakulam,2013,Winter     ,2708.0,6208.0,2.29
Eranakulam,2014,Winter     ,2924.0,6524.0,2.23
Eranakulam,2015,Winter     ,4048.0,8979.0,2.22
Eranakulam,2016,Winter     ,2218.0,5205.0,2.35
Eranakulam,2017,Winter     ,2972.0,7558.0,2.54
Eranakulam,2018,Winter     ,2946.08,7382.0,2.51
Eranakulam,2019,Winter     ,2766.0,6862.0,2.48
Etah,1997,Kharif     ,38760.0,71267.0,1.84
Etah,1998,Kharif     ,37560.0,77436.0,2.06
Etah,1999,Kharif     ,37477.0,64489.0,1.72
Etah,2000,Kharif     ,40199.0,72599.0,1.81
Etah,2001,Kharif     ,51795.0,77583.0,1.5
Etah,2002,Kharif     ,41099.0,63128.0,1.54
Etah,2003,Kharif     ,36048.0,64971.0,1.8
Etah,2004,Kharif     ,40518.0,82558.0,2.04
Etah,2005,Kharif     ,37875.0,83666.0,2.21
Etah,2006,Kharif     ,41564.0,90028.0,2.17
Etah,2007,Kharif     ,30937.0,70784.0,2.29
Etah,2008,Kharif     ,45774.0,101527.0,2.22
Etah,2009,Kharif     ,16367.0,36400.0,2.22
Etah,2010,Kharif     ,21823.0,45872.0,2.1
Etah,2011,Kharif     ,27072.0,69358.0,2.56
Etah,2012,Kharif     ,18727.0,49608.0,2.65
Etah,2013,Kharif     ,19297.0,45001.0,2.33
Etah,2014,Kharif     ,18244.0,40283.0,2.21
Etah,2015,Kharif     ,29394.0,45414.0,1.55
Etah,2016,Kharif     ,17804.0,38920.0,2.19
Etah,2017,Kharif     ,14244.0,36750.0,2.58
Etah,2018,Kharif     ,17697.0,47163.0,2.67
Etah,2019,Kharif     ,19215.0,55935.0,2.91
Etawah,1997,Kharif     ,41202.0,110865.0,2.69
Etawah,1998,Kharif     ,43453.0,96948.0,2.23
Etawah,1999,Kharif     ,45212.0,113986.0,2.52
Etawah,2000,Kharif     ,47332.0,94299.0,1.99
Etawah,2001,Kharif     ,48308.0,106787.0,2.21
Etawah,2002,Kharif     ,38965.0,90273.0,2.32
Etawah,2003,Kharif     ,42058.0,98652.0,2.35
Etawah,2004,Kharif     ,44493.0,121859.0,2.74
Etawah,2005,Kharif     ,41868.0,107936.0,2.58
Etawah,2006,Kharif     ,31781.0,85046.0,2.68
Etawah,2007,Kharif     ,44284.0,113633.0,2.57
Etawah,2008,Kharif     ,45157.0,125040.0,2.77
Etawah,2009,Kharif     ,37865.0,98260.0,2.6
Etawah,2010,Kharif     ,43727.0,108224.0,2.47
Etawah,2011,Kharif     ,50571.0,136997.0,2.71
Etawah,2012,Kharif     ,49251.0,145734.0,2.96
Etawah,2013,Kharif     ,58263.0,169604.0,2.91
Etawah,2014,Kharif     ,52797.0,136533.0,2.59
Etawah,2015,Kharif     ,53707.0,132441.0,2.47
Etawah,2016,Kharif     ,50515.0,137906.0,2.73
Etawah,2017,Kharif     ,51452.0,147204.0,2.86
Etawah,2018,Kharif     ,54256.0,167380.0,3.09
Etawah,2019,Kharif     ,51152.0,159185.0,3.11
Faizabad,1997,Kharif     ,101815.0,230758.0,2.27
Faizabad,1998,Kharif     ,104169.0,195720.0,1.88
Faizabad,1999,Kharif     ,101251.0,209220.0,2.07
Faizabad,2000,Kharif     ,100564.0,213450.0,2.12
Faizabad,2001,Kharif     ,104185.0,249943.0,2.4
Faizabad,2002,Kharif     ,85292.0,194284.0,2.28
Faizabad,2003,Kharif     ,72165.0,197095.0,2.73
Faizabad,2004,Kharif     ,72651.0,171176.0,2.36
Faizabad,2005,Kharif     ,88399.0,220379.0,2.49
Faizabad,2006,Kharif     ,72337.0,125866.0,1.74
Faizabad,2007,Kharif     ,70484.0,149144.0,2.12
Faizabad,2008,Kharif     ,104233.0,247762.0,2.38
Faizabad,2009,Kharif     ,82232.0,189216.0,2.3
Faizabad,2010,Kharif     ,97099.0,214200.0,2.21
Faizabad,2011,Kharif     ,99295.0,236719.0,2.38
Faizabad,2012,Kharif     ,99791.0,253569.0,2.54
Faizabad,2013,Kharif     ,103896.0,272519.0,2.62
Faizabad,2014,Kharif     ,94586.0,207805.0,2.2
Faizabad,2015,Kharif     ,93220.0,194643.0,2.09
Faizabad,2016,Kharif     ,97623.0,249329.0,2.55
Faizabad,2017,Kharif     ,101927.0,263889.0,2.59
Faizabad,2018,Kharif     ,97493.0,287312.0,2.95
Faizabad,2019,Kharif     ,96123.0,284140.0,2.96
Faridabad,1997,Kharif     ,21000.0,59000.0,2.81
Faridabad,1998,Kharif     ,30124.0,70000.0,2.32
Faridabad,1999,Kharif     ,28820.0,58000.0,2.01
Faridabad,2000,Kharif     ,28959.0,80000.0,2.76
Faridabad,2001,Kharif     ,31274.0,88000.0,2.81
Faridabad,2002,Kharif     ,18092.0,48000.0,2.65
Faridabad,2003,Kharif     ,28333.0,78000.0,2.75
Faridabad,2004,Kharif     ,28255.0,68000.0,2.41
Faridabad,2005,Kharif     ,26376.0,70000.0,2.65
Faridabad,2006,Kharif     ,27360.0,84000.0,3.07
Faridabad,2007,Kharif     ,29214.0,94000.0,3.22
Faridabad,2008,Kharif     ,8447.0,22000.0,2.6
Faridabad,2009,Kharif     ,9560.0,24000.0,2.51
Faridabad,2010,Kharif     ,9550.0,18000.0,1.88
Faridabad,2011,Kharif     ,11554.0,28000.0,2.42
Faridabad,2012,Kharif     ,10709.0,25000.0,2.33
Faridabad,2013,Kharif     ,11000.0,29000.0,2.64
Faridabad,2014,Kharif     ,11000.0,30000.0,2.73
Faridabad,2015,Kharif     ,12000.0,33000.0,2.75
Faridabad,2016,Kharif     ,12000.0,33000.0,2.75
Faridabad,2017,Kharif     ,12000.0,32400.0,2.7
Faridabad,2018,Kharif     ,13000.0,36000.0,2.77
Faridabad,2019,Kharif     ,16900.0,42400.0,2.51
Faridkot,1997,Kharif     ,56000.0,214000.0,3.82
Faridkot,1998,Kharif     ,82000.0,246000.0,3.0
Faridkot,1999,Kharif     ,90000.0,305000.0,3.39
Faridkot,2000,Kharif     ,90000.0,310000.0,3.44
Faridkot,2001,Kharif     ,70000.0,267000.0,3.81
Faridkot,2002,Kharif     ,86000.0,280000.0,3.26
Faridkot,2003,Kharif     ,84000.0,308000.0,3.67
Faridkot,2004,Kharif     ,88000.0,337000.0,3.83
Faridkot,2005,Kharif     ,86000.0,339000.0,3.94
Faridkot,2006,Kharif     ,85000.0,338000.0,3.98
Faridkot,2007,Kharif     ,87000.0,351000.0,4.03
Faridkot,2008,Kharif     ,95000.0,414000.0,4.36
Faridkot,2009,Kharif     ,98000.0,414000.0,4.22
Faridkot,2010,Kharif     ,101000.0,409000.0,4.05
Faridkot,2011,Kharif     ,101000.0,405000.0,4.01
Faridkot,2012,Kharif     ,102000.0,444000.0,4.35
Faridkot,2013,Kharif     ,104000.0,443000.0,4.26
Faridkot,2014,Kharif     ,106000.0,421000.0,3.97
Faridkot,2015,Kharif     ,110000.0,439000.0,3.99
Faridkot,2016,Kharif     ,115000.0,468000.0,4.07
Faridkot,2017,Kharif     ,115000.0,511000.0,4.44
Faridkot,2018,Kharif     ,116000.0,477000.0,4.11
