Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),TOTAL CONSUMPTION (tons)
169,2016,9,Punjab,Hoshiarpur,61124,67.32,26220,28.88,3456,3.81,90800
169,2017,9,Punjab,Hoshiarpur,55772,69.31,21295,26.47,3397,4.22,80465
170,1988,9,Punjab,Roopnagar / Ropar,21917,68.91,8993,28.27,896,2.82,31806
170,1999,9,Punjab,Roopnagar / Ropar,22936,78.71,5956,20.44,248,0.85,29140
170,2000,9,Punjab,Roopnagar / Ropar,20729,79.45,5250,20.12,110,0.42,26089
170,2001,9,Punjab,Roopnagar / Ropar,54014,87.65,7043,11.43,570,0.92,61627
170,2002,9,Punjab,Roopnagar / Ropar,27692,77.59,7292,20.43,704,1.97,35688
170,2003,9,Punjab,Roopnagar / Ropar,40668,79.42,9207,17.98,1331,2.6,51206
170,2004,9,Punjab,Roopnagar / Ropar,33269,74.48,10595,23.72,803,1.8,44667
170,2005,9,Punjab,Roopnagar / Ropar,38926,75.61,11087,21.54,1470,2.86,51483
170,2006,9,Punjab,Roopnagar / Ropar,37233,76.22,10632,21.76,988,2.02,48853
170,2007,9,Punjab,Roopnagar / Ropar,37402,77.68,9983,20.73,767,1.59,48151
170,2008,9,Punjab,Roopnagar / Ropar,25109,75.74,7391,22.3,650,1.96,33150
170,2009,9,Punjab,Roopnagar / Ropar,25012,68.91,10525,29,757,2.09,36294
170,2010,9,Punjab,Roopnagar / Ropar,30170,72.05,9771,23.33,1935,4.62,41876
170,2011,9,Punjab,Roopnagar / Ropar,29536,71.24,10550,25.44,1376,3.32,41461
170,2012,9,Punjab,Roopnagar / Ropar,37671,75.97,11630,23.45,284,0.57,49584
170,2013,9,Punjab,Roopnagar / Ropar,33905,78.85,8507,19.78,589,1.37,43001
170,2014,9,Punjab,Roopnagar / Ropar,35959,69.18,14447,27.79,1576,3.03,51980
170,2015,9,Punjab,Roopnagar / Ropar,37122,65.27,17730,31.17,2021,3.55,56872
170,2016,9,Punjab,Roopnagar / Ropar,33626,66.14,14222,27.97,2992,5.89,50839
170,2017,9,Punjab,Roopnagar / Ropar,27850,70.17,8908,22.45,2929,7.38,39687
171,1988,9,Punjab,Ludhiana,90818,67.07,39839,29.42,4759,3.51,135416
171,1999,9,Punjab,Ludhiana,111891,73.45,37380,24.54,3065,2.01,152336
171,2000,9,Punjab,Ludhiana,103375,76.19,30040,22.14,2258,1.66,135672
171,2001,9,Punjab,Ludhiana,103849,74.98,31620,22.83,3029,2.19,138499
171,2002,9,Punjab,Ludhiana,115339,78.98,28340,19.41,2359,1.62,146039
171,2003,9,Punjab,Ludhiana,107202,73.23,35320,24.13,3864,2.64,146386
171,2004,9,Punjab,Ludhiana,115324,72.46,37069,23.29,6752,4.24,159144
171,2005,9,Punjab,Ludhiana,105083,72.16,36428,25.01,4116,2.83,145626
171,2006,9,Punjab,Ludhiana,117030,77.6,30711,20.36,3074,2.04,150814
171,2007,9,Punjab,Ludhiana,118481,78.18,29848,19.7,3214,2.12,151543
171,2008,9,Punjab,Ludhiana,112713,70.81,39370,24.73,7095,4.46,159179
171,2009,9,Punjab,Ludhiana,113564,69.7,41091,25.22,8279,5.08,162933
171,2010,9,Punjab,Ludhiana,124289,71.36,41956,24.09,7927,4.55,174172
171,2011,9,Punjab,Ludhiana,118985,73.52,38570,23.83,4289,2.65,161844
171,2012,9,Punjab,Ludhiana,119876,72.61,42692,25.86,2527,1.53,165096
171,2013,9,Punjab,Ludhiana,130148,79.07,31453,19.11,2990,1.82,164592
171,2014,9,Punjab,Ludhiana,159252,84.88,26762,14.26,1613,0.86,187629
171,2015,9,Punjab,Ludhiana,169787,82.92,33270,16.25,1694,0.83,204751
171,2016,9,Punjab,Ludhiana,166911,83.7,30077,15.08,2419,1.21,199407
171,2017,9,Punjab,Ludhiana,167082,85.48,26004,13.3,2370,1.21,195457
172,1988,9,Punjab,Ferozpur,155016,69.93,65299,29.46,1357,0.61,221672
172,1999,9,Punjab,Ferozpur,235486,74.33,78094,24.65,3247,1.02,316827
172,2000,9,Punjab,Ferozpur,229542,77.38,64599,21.78,2505,0.84,296646
172,2001,9,Punjab,Ferozpur,256374,75.84,77234,22.85,4449,1.32,338056
172,2002,9,Punjab,Ferozpur,242721,77.88,64141,20.58,4802,1.54,311664
172,2003,9,Punjab,Ferozpur,247208,75.72,74016,22.67,5268,1.61,326491
172,2004,9,Punjab,Ferozpur,262973,77.36,70008,20.59,6954,2.05,339934
172,2005,9,Punjab,Ferozpur,283878,75.5,83295,22.15,8817,2.35,375990
172,2006,9,Punjab,Ferozpur,267232,76.75,74742,21.47,6207,1.78,348182
172,2007,9,Punjab,Ferozpur,270812,77.36,73293,20.94,5975,1.71,350080
172,2008,9,Punjab,Ferozpur,285036,75.56,82892,21.97,9317,2.47,377245
172,2009,9,Punjab,Ferozpur,293022,73.46,93202,23.37,12655,3.17,398880
172,2010,9,Punjab,Ferozpur,292675,72.83,96702,24.06,12504,3.11,401880
172,2011,9,Punjab,Ferozpur,305032,72.82,103451,24.7,10405,2.48,418888
172,2012,9,Punjab,Ferozpur,309916,75.01,97648,23.63,5626,1.36,413190
172,2013,9,Punjab,Ferozpur,281187,79.96,67000,19.05,3466,0.99,351653
172,2014,9,Punjab,Ferozpur,234561,77.63,61177,20.25,6410,2.12,302150
172,2015,9,Punjab,Ferozpur,254507,74.57,80663,23.63,6131,1.8,341301
172,2016,9,Punjab,Ferozpur,246682,75.23,73047,22.28,8177,2.49,327906
172,2017,9,Punjab,Ferozpur,234282,77.12,61477,20.24,8041,2.65,303800
174,1988,9,Punjab,Bhatinda,89332,72.72,32963,26.83,557,0.45,122852
174,1999,9,Punjab,Bhatinda,133971,74.46,44099,24.51,1847,1.03,179917
174,2000,9,Punjab,Bhatinda,130071,76.96,36701,21.72,2233,1.32,169005
174,2001,9,Punjab,Bhatinda,140665,75.23,42810,22.89,3516,1.88,186992
174,2002,9,Punjab,Bhatinda,148708,76.01,38597,19.73,8349,4.27,195654
174,2003,9,Punjab,Bhatinda,152056,73.7,49679,24.08,4595,2.23,206331
174,2004,9,Punjab,Bhatinda,192714,77.16,52029,20.83,5007,2,249751
174,2005,9,Punjab,Bhatinda,187765,73,59238,23.03,10225,3.97,257228
174,2006,9,Punjab,Bhatinda,185994,74.79,56627,22.77,6058,2.44,248678
174,2007,9,Punjab,Bhatinda,186817,75.32,55236,22.27,5989,2.41,248042
174,2008,9,Punjab,Bhatinda,200788,76.17,57353,21.76,5451,2.07,263592
174,2009,9,Punjab,Bhatinda,204794,73.37,64389,23.07,9936,3.56,279118
174,2010,9,Punjab,Bhatinda,211862,74.57,63716,22.43,8537,3,284116
174,2011,9,Punjab,Bhatinda,210097,72.28,72397,24.91,8196,2.82,290690
174,2012,9,Punjab,Bhatinda,228250,75.8,69408,23.05,3452,1.15,301109
174,2013,9,Punjab,Bhatinda,190078,79.5,45947,19.22,3071,1.28,239095
174,2014,9,Punjab,Bhatinda,190886,80.73,38005,16.07,7551,3.19,236442
174,2015,9,Punjab,Bhatinda,205313,77.99,50282,19.1,7651,2.91,263246
174,2016,9,Punjab,Bhatinda,198702,78.91,43699,17.35,9415,3.74,251815
174,2017,9,Punjab,Bhatinda,187996,81.35,33795,14.62,9297,4.02,231087
175,1988,9,Punjab,Sangrur,80403,69.16,35267,30.34,582,0.5,116252
175,1999,9,Punjab,Sangrur,124241,73.46,42258,24.98,2636,1.56,169135
175,2000,9,Punjab,Sangrur,105479,76.42,30810,22.32,1740,1.26,138029
175,2001,9,Punjab,Sangrur,67512,70.56,26955,28.17,1211,1.27,95679
175,2002,9,Punjab,Sangrur,78295,68.32,34276,29.91,2035,1.78,114606
175,2003,9,Punjab,Sangrur,132699,78.51,33162,19.62,3169,1.87,169030
175,2004,9,Punjab,Sangrur,134215,76.79,38162,21.83,2402,1.37,174778
175,2005,9,Punjab,Sangrur,126247,75.98,36858,22.18,3050,1.84,166155
175,2006,9,Punjab,Sangrur,142054,79.93,31852,17.92,3816,2.15,177721
175,2007,9,Punjab,Sangrur,143852,80.2,31263,17.43,4263,2.38,179378
175,2008,9,Punjab,Sangrur,177204,79.93,39600,17.86,4882,2.2,221686
175,2009,9,Punjab,Sangrur,176881,78.16,43760,19.34,5664,2.5,226305
175,2010,9,Punjab,Sangrur,180973,79.72,41071,18.09,4963,2.19,227007
175,2011,9,Punjab,Sangrur,180244,79.33,42523,18.72,4443,1.96,227211
175,2012,9,Punjab,Sangrur,175450,76.59,52217,22.8,1397,0.61,229063
175,2013,9,Punjab,Sangrur,173092,83.59,32523,15.71,1464,0.71,207080
175,2014,9,Punjab,Sangrur,146077,76.62,42136,22.1,2447,1.28,190659
175,2015,9,Punjab,Sangrur,152107,74.61,48825,23.95,2949,1.45,203882
175,2016,9,Punjab,Sangrur,147078,75.47,43499,22.32,4299,2.21,194875
175,2017,9,Punjab,Sangrur,139068,77.42,36351,20.24,4210,2.34,179630
176,1988,9,Punjab,Patiala,90638,76.35,27305,23,776,0.65,118719
176,1999,9,Punjab,Patiala,128270,78.89,33069,20.34,1264,0.78,162603
176,2000,9,Punjab,Patiala,123944,82.75,24640,16.45,1191,0.8,149775
176,2001,9,Punjab,Patiala,88317,76.9,24251,21.12,2275,1.98,114843
176,2002,9,Punjab,Patiala,133668,81.21,28888,17.55,2040,1.24,164595
176,2003,9,Punjab,Patiala,120981,79.75,27987,18.45,2741,1.81,151708
176,2004,9,Punjab,Patiala,125675,82.11,24844,16.23,2531,1.65,153050
176,2005,9,Punjab,Patiala,135457,78.55,30303,17.57,6677,3.87,172438
176,2006,9,Punjab,Patiala,131585,77.92,34327,20.33,2965,1.76,168877
176,2007,9,Punjab,Patiala,133399,78.53,33453,19.69,3029,1.78,169880
176,2008,9,Punjab,Patiala,135682,76.14,37581,21.09,4928,2.77,178192
176,2009,9,Punjab,Patiala,139142,75.25,38664,20.91,7102,3.84,184907
176,2010,9,Punjab,Patiala,146799,77.56,37732,19.93,4751,2.51,189282
176,2011,9,Punjab,Patiala,142679,79.6,33843,18.88,2717,1.52,179239
176,2012,9,Punjab,Patiala,157594,79.01,41084,20.6,779,0.39,199457
176,2013,9,Punjab,Patiala,135598,80.14,31860,18.83,1735,1.03,169193
176,2014,9,Punjab,Patiala,159368,88.02,18089,9.99,3596,1.99,181053
176,2015,9,Punjab,Patiala,174063,81.67,34284,16.09,4789,2.25,213135
176,2016,9,Punjab,Patiala,167553,82.36,29407,14.46,6478,3.18,203436
176,2017,9,Punjab,Patiala,158811,85.13,21365,11.45,6382,3.42,186558
177,1988,4,Haryana,Hissar,109340,75.06,35471,24.35,857,0.59,145668
177,1999,4,Haryana,Hissar,179544,72.68,66015,26.72,1483,0.6,247042
177,2000,4,Haryana,Hissar,184608,74.91,59812,24.27,2009,0.82,246429
177,2001,4,Haryana,Hissar,189167,74.8,61668,24.38,2071,0.82,252907
177,2002,4,Haryana,Hissar,184726,74.82,60005,24.3,2170,0.88,246902
177,2003,4,Haryana,Hissar,197873,74.83,62897,23.78,3675,1.39,264445
177,2004,4,Haryana,Hissar,207231,74.7,65781,23.71,4397,1.59,277409
177,2005,4,Haryana,Hissar,224329,75.24,68088,22.84,5747,1.93,298163
177,2006,4,Haryana,Hissar,233304,76.05,68864,22.45,4595,1.5,306763
177,2007,4,Haryana,Hissar,259529,76.16,76204,22.36,5048,1.48,340781
177,2008,4,Haryana,Hissar,264401,72.2,94780,25.88,7003,1.91,366184
177,2009,4,Haryana,Hissar,271844,70.78,95714,24.92,16488,4.29,384045
177,2010,4,Haryana,Hissar,288668,72.15,98264,24.56,13136,3.28,400068
177,2011,4,Haryana,Hissar,324722,71.33,117272,25.76,13240,2.91,455234
177,2012,4,Haryana,Hissar,303806,76.04,91167,22.82,4568,1.14,399540
177,2013,4,Haryana,Hissar,275567,78.48,71715,20.42,3847,1.1,351129
177,2014,4,Haryana,Hissar,298608,75.91,84443,21.47,10299,2.62,393351
177,2015,4,Haryana,Hissar,255679,74.77,82056,24,4211,1.23,341945
177,2016,4,Haryana,Hissar,275962,72.98,91430,24.18,10755,2.84,378145
177,2017,4,Haryana,Hissar,294303,73.15,93574,23.26,14466,3.6,402341
180,1988,4,Haryana,Gurgaon,19352,71.76,7485,27.75,132,0.49,26969
180,1999,4,Haryana,Gurgaon,47470,72.32,18010,27.44,156,0.24,65636
180,2000,4,Haryana,Gurgaon,45644,75.63,14179,23.5,526,0.87,60349
180,2001,4,Haryana,Gurgaon,50839,74.76,16886,24.83,275,0.4,68000
180,2002,4,Haryana,Gurgaon,49321,74.45,16461,24.85,469,0.71,66251
180,2003,4,Haryana,Gurgaon,52805,72.96,18712,25.85,856,1.18,72373
180,2004,4,Haryana,Gurgaon,58071,73.72,19242,24.43,1456,1.85,78769
180,2005,4,Haryana,Gurgaon,62803,74.63,19484,23.15,1870,2.22,84157
180,2006,4,Haryana,Gurgaon,68755,73.73,22588,24.22,1906,2.04,93249
180,2007,4,Haryana,Gurgaon,89055,75.52,26468,22.45,2400,2.04,117923
180,2008,4,Haryana,Gurgaon,87193,73.86,29609,25.08,1248,1.06,118050
180,2009,4,Haryana,Gurgaon,86398,68.23,33050,26.1,7188,5.68,126636
180,2010,4,Haryana,Gurgaon,79655,67.46,33663,28.51,4761,4.03,118079
180,2011,4,Haryana,Gurgaon,77409,68.9,31261,27.82,3687,3.28,112357
180,2012,4,Haryana,Gurgaon,85030,70.42,33689,27.9,2025,1.68,120744
180,2013,4,Haryana,Gurgaon,72032,77.59,18282,19.69,2517,2.71,92831
180,2014,4,Haryana,Gurgaon,75183,72.48,24422,23.54,4125,3.98,103730
180,2015,4,Haryana,Gurgaon,99811,74.27,32772,24.39,1799,1.34,134382
180,2016,4,Haryana,Gurgaon,96541,73.67,29860,22.79,4639,3.54,131041
180,2017,4,Haryana,Gurgaon,86086,73.52,26452,22.59,4543,3.88,117084
181,1988,4,Haryana,Jind,31063,75.46,9945,24.16,157,0.38,41165
181,1999,4,Haryana,Jind,51546,75.98,16002,23.59,292,0.43,67840
181,2000,4,Haryana,Jind,59317,78.36,16076,21.24,309,0.41,75702
181,2001,4,Haryana,Jind,64661,80.05,15743,19.49,374,0.46,80778
181,2002,4,Haryana,Jind,59459,78.98,15427,20.49,395,0.52,75280
181,2003,4,Haryana,Jind,67159,79.08,17106,20.14,662,0.78,84927
181,2004,4,Haryana,Jind,68191,79.28,17039,19.81,780,0.91,86010
181,2005,4,Haryana,Jind,72950,79.04,18046,19.55,1304,1.41,92300
181,2006,4,Haryana,Jind,74111,80.72,16969,18.48,731,0.8,91812
181,2007,4,Haryana,Jind,84213,80.58,18115,17.33,2186,2.09,104515
181,2008,4,Haryana,Jind,83898,76.5,23180,21.14,2590,2.36,109668
181,2009,4,Haryana,Jind,87544,74.76,26314,22.47,3240,2.77,117098
181,2010,4,Haryana,Jind,87799,74.5,26195,22.23,3858,3.27,117852
181,2011,4,Haryana,Jind,90654,74.57,28520,23.46,2401,1.97,121575
181,2012,4,Haryana,Jind,91218,76.61,27106,22.76,749,0.63,119074
181,2013,4,Haryana,Jind,86028,83.95,15391,15.02,1062,1.04,102481
181,2014,4,Haryana,Jind,96786,80.12,20161,16.69,3848,3.19,120796
181,2015,4,Haryana,Jind,93866,78.09,25148,20.92,1184,0.98,120198
181,2016,4,Haryana,Jind,86534,76.18,21802,19.19,5250,4.62,113585
181,2017,4,Haryana,Jind,100027,78.69,22141,17.42,4945,3.89,127113
182,1988,4,Haryana,Mahendragarh / Narnaul,18325,75.33,5941,24.42,61,0.25,24327
182,1999,4,Haryana,Mahendragarh / Narnaul,41602,69.96,17758,29.86,102,0.17,59461
182,2000,4,Haryana,Mahendragarh / Narnaul,39015,74.46,13220,25.23,166,0.32,52400
182,2001,4,Haryana,Mahendragarh / Narnaul,37701,68.34,17365,31.48,99,0.18,55165
182,2002,4,Haryana,Mahendragarh / Narnaul,35553,69.32,15511,30.24,227,0.44,51290
182,2003,4,Haryana,Mahendragarh / Narnaul,38572,69.8,15934,28.83,756,1.37,55261
182,2004,4,Haryana,Mahendragarh / Narnaul,39300,70.46,15721,28.18,757,1.36,55778
182,2005,4,Haryana,Mahendragarh / Narnaul,43816,69.78,17850,28.43,1129,1.8,62795
182,2006,4,Haryana,Mahendragarh / Narnaul,45544,69.42,19518,29.75,540,0.82,65602
182,2007,4,Haryana,Mahendragarh / Narnaul,50635,72.8,17705,25.45,1216,1.75,69555
182,2008,4,Haryana,Mahendragarh / Narnaul,60548,72.57,22483,26.95,399,0.48,83430
182,2009,4,Haryana,Mahendragarh / Narnaul,56959,66.31,24775,28.84,4171,4.86,85905
182,2010,4,Haryana,Mahendragarh / Narnaul,59700,67.09,26426,29.7,2863,3.22,88990
182,2011,4,Haryana,Mahendragarh / Narnaul,64786,67.63,28195,29.43,2812,2.94,95793
182,2012,4,Haryana,Mahendragarh / Narnaul,69157,68.2,30618,30.2,1625,1.6,101400
182,2013,4,Haryana,Mahendragarh / Narnaul,63262,78.4,16306,20.21,1128,1.4,80696
182,2014,4,Haryana,Mahendragarh / Narnaul,67637,75.64,19453,21.76,2328,2.6,89418
182,2015,4,Haryana,Mahendragarh / Narnaul,68671,70,28647,29.2,784,0.8,98101
182,2016,4,Haryana,Mahendragarh / Narnaul,72521,69.93,28982,27.95,2201,2.12,103704
182,2017,4,Haryana,Mahendragarh / Narnaul,69467,68.64,28506,28.17,3232,3.19,101204
183,1988,4,Haryana,Ambala,34689,78.58,7892,17.88,1564,3.54,44145
183,1999,4,Haryana,Ambala,61431,76.36,17938,22.3,1078,1.34,80447
183,2000,4,Haryana,Ambala,65538,79.52,14603,17.72,2273,2.76,82414
183,2001,4,Haryana,Ambala,68922,76.71,18343,20.42,2584,2.88,89849
183,2002,4,Haryana,Ambala,62251,75.44,18197,22.05,2069,2.51,82517
183,2003,4,Haryana,Ambala,76109,74.37,22529,22.01,3705,3.62,102343
183,2004,4,Haryana,Ambala,77097,74.29,22409,21.59,4277,4.12,103783
183,2005,4,Haryana,Ambala,81403,72.22,25004,22.18,6301,5.59,112708
183,2006,4,Haryana,Ambala,79674,75.45,22389,21.2,3532,3.34,105595
183,2007,4,Haryana,Ambala,91354,78.38,21339,18.31,3856,3.31,116549
183,2008,4,Haryana,Ambala,90368,77.04,22054,18.8,4883,4.16,117305
183,2009,4,Haryana,Ambala,96393,69.2,32871,23.6,10033,7.2,139297
183,2010,4,Haryana,Ambala,92279,70.1,30941,23.5,8426,6.4,131646
183,2011,4,Haryana,Ambala,92409,72.69,29569,23.26,5151,4.05,127129
183,2012,4,Haryana,Ambala,93389,77.67,24955,20.76,1887,1.57,120231
183,2013,4,Haryana,Ambala,89711,83.21,16241,15.06,1863,1.73,107815
183,2014,4,Haryana,Ambala,90036,77.44,21102,18.15,5127,4.41,116266
183,2015,4,Haryana,Ambala,121887,77.8,31157,19.89,3624,2.31,156668
183,2016,4,Haryana,Ambala,109901,74.15,29348,19.8,8971,6.05,148220
183,2017,4,Haryana,Ambala,110935,78.43,24676,17.45,5835,4.13,141446
184,1988,4,Haryana,Karnal,128968,76.97,35689,21.3,2910,1.74,167567
184,1999,4,Haryana,Karnal,202394,77.61,56545,21.68,1856,0.71,260795
184,2000,4,Haryana,Karnal,230170,78.69,58566,20.02,3775,1.29,292511
184,2001,4,Haryana,Karnal,235090,77.33,65142,21.43,3779,1.24,304011
184,2002,4,Haryana,Karnal,214102,76.46,62744,22.41,3177,1.13,280024
184,2003,4,Haryana,Karnal,242911,77.74,64609,20.68,4927,1.58,312447
184,2004,4,Haryana,Karnal,244672,77.42,64924,20.54,6420,2.03,316016
184,2005,4,Haryana,Karnal,257870,76.84,67798,20.2,9909,2.95,335577
184,2006,4,Haryana,Karnal,250207,79.65,58160,18.51,5760,1.83,314126
184,2007,4,Haryana,Karnal,254240,78.46,62403,19.26,7381,2.28,324023
184,2008,4,Haryana,Karnal,246545,73.53,77296,23.05,11448,3.41,335289
184,2009,4,Haryana,Karnal,244767,73.06,75208,22.45,15046,4.49,335021
184,2010,4,Haryana,Karnal,245049,73.94,74922,22.61,11459,3.46,331430
184,2011,4,Haryana,Karnal,250720,73.28,83119,24.29,8285,2.42,342123
184,2012,4,Haryana,Karnal,258655,78.24,66836,20.22,5119,1.55,330609
184,2013,4,Haryana,Karnal,255873,86.68,35336,11.97,3970,1.34,295178
184,2014,4,Haryana,Karnal,266794,81.18,54182,16.49,7679,2.34,328654
184,2015,4,Haryana,Karnal,277673,81.74,57051,16.79,4968,1.46,339691
184,2016,4,Haryana,Karnal,248706,79.87,55237,17.74,7435,2.39,311376
184,2017,4,Haryana,Karnal,269227,80.94,53753,16.16,9657,2.9,332638
186,1988,4,Haryana,Rohtak,41873,70.58,17195,28.98,263,0.44,59331
186,1999,4,Haryana,Rohtak,86399,71.65,33938,28.15,240,0.2,120577
186,2000,4,Haryana,Rohtak,90016,74.71,29863,24.78,610,0.51,120490
186,2001,4,Haryana,Rohtak,95669,71.8,37014,27.78,568,0.43,133250
186,2002,4,Haryana,Rohtak,87847,72.05,33347,27.35,725,0.59,121919
186,2003,4,Haryana,Rohtak,92841,71.37,35890,27.59,1362,1.05,130092
186,2004,4,Haryana,Rohtak,94844,71.71,35917,27.16,1504,1.14,132264
186,2005,4,Haryana,Rohtak,104255,72.92,36300,25.39,2412,1.69,142967
186,2006,4,Haryana,Rohtak,111049,75.12,35629,24.1,1154,0.78,147832
186,2007,4,Haryana,Rohtak,110477,75.14,35036,23.83,1506,1.02,147019
186,2008,4,Haryana,Rohtak,113313,71.17,44109,27.7,1790,1.12,159213
186,2009,4,Haryana,Rohtak,117969,70.35,45232,26.97,4483,2.67,167684
186,2010,4,Haryana,Rohtak,120893,71.3,45538,26.86,3124,1.84,169555
186,2011,4,Haryana,Rohtak,120192,69.14,51690,29.74,1955,1.12,173837
186,2012,4,Haryana,Rohtak,121729,76.75,36195,22.82,681,0.43,158606
186,2013,4,Haryana,Rohtak,108088,80.34,25187,18.72,1266,0.94,134541
186,2014,4,Haryana,Rohtak,118240,78.34,29902,19.81,2792,1.85,150936
186,2015,4,Haryana,Rohtak,119515,76.41,33760,21.59,3129,2,156403
186,2016,4,Haryana,Rohtak,118038,75.29,35178,22.44,3562,2.27,156777
186,2017,4,Haryana,Rohtak,119225,77.46,31168,20.25,3532,2.29,153925
189,1988,12,Uttar Pradesh,Saharanpur,56329,82.89,9608,14.14,2022,2.98,67959
189,1999,12,Uttar Pradesh,Saharanpur,84142,77.72,20271,18.72,3851,3.56,108264
189,2000,12,Uttar Pradesh,Saharanpur,76084,77.53,17982,18.32,4068,4.15,98134
189,2001,12,Uttar Pradesh,Saharanpur,79355,77.53,18839,18.41,4160,4.06,102354
189,2002,12,Uttar Pradesh,Saharanpur,101065,79.57,19720,15.53,6226,4.9,127011
189,2003,12,Uttar Pradesh,Saharanpur,72613,72.97,19901,20,6993,7.03,99507
189,2004,12,Uttar Pradesh,Saharanpur,72003,73.73,17864,18.29,7785,7.97,97652
189,2005,12,Uttar Pradesh,Saharanpur,78933,71.84,21722,19.77,9218,8.39,109873
189,2006,12,Uttar Pradesh,Saharanpur,87918,74.17,23035,19.43,7576,6.39,118529
189,2007,12,Uttar Pradesh,Saharanpur,73587,78.06,17130,18.17,3555,3.77,94272
189,2008,12,Uttar Pradesh,Saharanpur,73881,75.96,18628,19.15,4760,4.89,97269
189,2009,12,Uttar Pradesh,Saharanpur,75223,70.87,23870,22.49,7047,6.64,106141
189,2010,12,Uttar Pradesh,Saharanpur,61126,69.38,21461,24.36,5515,6.26,88102
189,2011,12,Uttar Pradesh,Saharanpur,79928,78.78,17827,17.57,3697,3.64,101452
189,2012,12,Uttar Pradesh,Saharanpur,95133,75.67,26555,21.12,4035,3.21,125723
189,2013,12,Uttar Pradesh,Saharanpur,82281,79.21,19025,18.32,2570,2.47,103876
189,2014,12,Uttar Pradesh,Saharanpur,88085,74.39,25631,21.65,4699,3.97,118414
189,2015,12,Uttar Pradesh,Saharanpur,80946,71.44,26924,23.76,5438,4.8,113308
189,2016,12,Uttar Pradesh,Saharanpur,80550,68.21,30668,25.97,6868,5.82,118085
189,2017,12,Uttar Pradesh,Saharanpur,74705,73.66,22791,22.47,3929,3.87,101425
190,1988,12,Uttar Pradesh,Muzaffarnagar,53760,85.11,7866,12.45,1543,2.44,63169
190,1999,12,Uttar Pradesh,Muzaffarnagar,94143,78.48,24053,20.05,1766,1.47,119962
190,2000,12,Uttar Pradesh,Muzaffarnagar,88594,82.88,16923,15.83,1379,1.29,106896
190,2001,12,Uttar Pradesh,Muzaffarnagar,89404,80.94,19066,17.26,1986,1.8,110456
190,2002,12,Uttar Pradesh,Muzaffarnagar,75645,76.57,20614,20.87,2532,2.56,98791
190,2003,12,Uttar Pradesh,Muzaffarnagar,83102,79.3,18842,17.98,2856,2.73,104800
190,2004,12,Uttar Pradesh,Muzaffarnagar,83707,79.83,17735,16.91,3417,3.26,104859
190,2005,12,Uttar Pradesh,Muzaffarnagar,85216,78.42,19692,18.12,3765,3.46,108673
190,2006,12,Uttar Pradesh,Muzaffarnagar,95093,79.29,21617,18.02,3219,2.68,119929
190,2007,12,Uttar Pradesh,Muzaffarnagar,71458,77.72,18182,19.77,2308,2.51,91948
190,2008,12,Uttar Pradesh,Muzaffarnagar,74134,76.03,20263,20.78,3108,3.19,97505
190,2009,12,Uttar Pradesh,Muzaffarnagar,74415,72.82,23283,22.79,4487,4.39,102185
190,2010,12,Uttar Pradesh,Muzaffarnagar,48782,75.3,13579,20.96,2420,3.74,64781
190,2011,12,Uttar Pradesh,Muzaffarnagar,63956,78.5,14758,18.11,2763,3.39,81477
190,2012,12,Uttar Pradesh,Muzaffarnagar,93392,75.94,27430,22.3,2164,1.76,122986
190,2013,12,Uttar Pradesh,Muzaffarnagar,74360,77,19553,20.25,2660,2.75,96573
190,2014,12,Uttar Pradesh,Muzaffarnagar,79620,74.04,23139,21.52,4774,4.44,107532
190,2015,12,Uttar Pradesh,Muzaffarnagar,72469,69.19,27188,25.96,5083,4.85,104740
190,2016,12,Uttar Pradesh,Muzaffarnagar,72632,67.69,28763,26.8,5913,5.51,107308
190,2017,12,Uttar Pradesh,Muzaffarnagar,61628,70.01,22361,25.4,4033,4.58,88023
191,1988,12,Uttar Pradesh,Meerut,71538,80.26,14861,16.67,2738,3.07,89137
191,1999,12,Uttar Pradesh,Meerut,112826,73.74,35904,23.47,4282,2.8,153012
191,2000,12,Uttar Pradesh,Meerut,105325,78.27,26198,19.47,3043,2.26,134566
191,2001,12,Uttar Pradesh,Meerut,116288,76.33,31992,21,4069,2.67,152348
191,2002,12,Uttar Pradesh,Meerut,118077,77.16,28338,18.52,6614,4.32,153029
191,2003,12,Uttar Pradesh,Meerut,110429,73.92,32039,21.45,6928,4.64,149396
191,2004,12,Uttar Pradesh,Meerut,111172,74.56,29754,19.96,8169,5.48,149095
191,2005,12,Uttar Pradesh,Meerut,113137,72.89,32971,21.24,9098,5.86,155207
191,2006,12,Uttar Pradesh,Meerut,126271,74.45,36216,21.35,7129,4.2,169616
191,2007,12,Uttar Pradesh,Meerut,114741,70.81,38957,24.04,8342,5.15,162040
191,2008,12,Uttar Pradesh,Meerut,120443,69.4,42059,24.23,11046,6.36,173548
191,2009,12,Uttar Pradesh,Meerut,121025,64.68,48659,26,17445,9.32,187125
191,2010,12,Uttar Pradesh,Meerut,112767,67.74,41869,25.15,11830,7.11,166465
191,2011,12,Uttar Pradesh,Meerut,138437,71.34,47329,24.39,8288,4.27,194055
